2019-09-02 09:57:18.552 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-09-02 09:57:18.615 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 9528 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-09-02 09:57:18.616 [main] INFO  com.version.Application - The following profiles are active: sever
2019-09-02 09:57:19.603 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1000 (http)
2019-09-02 09:57:19.615 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1000"]
2019-09-02 09:57:19.623 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-02 09:57:19.623 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-09-02 09:57:19.721 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-02 09:57:19.722 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 870 ms
2019-09-02 09:57:19.772 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-09-02 09:57:19.909 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-02 09:57:20.027 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-09-02 09:57:20.030 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-09-02 09:57:20.030 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-09-02 09:57:20.030 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:155MB
2019-09-02 09:57:20.030 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:85MB
2019-09-02 09:57:20.031 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-09-02 09:57:20.575 [main] WARN  io.netty.bootstrap.ServerBootstrap - Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x7b35d908]'
2019-09-02 09:57:20.582 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-09-02 09:57:20.582 [main] INFO  com.version.common.util.LoggerUtil - ========================================服务器启动成功
2019-09-02 09:57:20.622 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1000"]
2019-09-02 09:57:20.633 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1000 (http) with context path ''
2019-09-02 09:57:20.636 [main] INFO  com.version.Application - Started Application in 2.682 seconds (JVM running for 5.921)
2019-09-02 09:58:58.830 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-09-02 09:58:59.010 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 11092 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-09-02 09:58:59.011 [main] INFO  com.version.Application - The following profiles are active: client
2019-09-02 09:58:59.844 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1001 (http)
2019-09-02 09:58:59.856 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1001"]
2019-09-02 09:58:59.865 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-02 09:58:59.865 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
