2019-09-03 11:03:04.255 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1391 ms
2019-09-03 11:03:04.328 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-09-03 11:03:04.333 [main] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:03:04.531 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-03 11:03:04.721 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-09-03 11:03:04.723 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-09-03 11:03:04.724 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-09-03 11:03:04.724 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:173MB
2019-09-03 11:03:04.724 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:137MB
2019-09-03 11:03:04.724 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-09-03 11:03:05.341 [main] WARN  io.netty.bootstrap.ServerBootstrap - Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x0e4f5012]'
2019-09-03 11:03:05.440 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-09-03 11:03:05.441 [main] INFO  com.version.common.util.LoggerUtil - ========================================服务器启动成功
2019-09-03 11:03:05.492 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1000"]
2019-09-03 11:03:05.521 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1000 (http) with context path ''
2019-09-03 11:03:05.526 [main] INFO  com.version.Application - Started Application in 4.052 seconds (JVM running for 6.964)
2019-09-03 11:03:05.755 [http-nio-1000-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-09-03 11:03:05.756 [http-nio-1000-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-09-03 11:03:05.762 [http-nio-1000-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 6 ms
2019-09-03 11:28:46.802 [http-nio-1000-exec-8] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:28:46.835 [http-nio-1000-exec-8] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:28:46.843 [http-nio-1000-exec-8] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@73409057
2019-09-03 11:34:07.659 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:34:07.660 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:34:07.662 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@7d8875c0
2019-09-03 11:34:19.803 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:34:19.804 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:34:19.804 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@609d486c
2019-09-03 11:34:19.805 [http-nio-1000-exec-3] ERROR com.version.common.util.LoggerUtil - null
2019-09-03 11:34:19.807 [http-nio-1000-exec-3] ERROR com.version.common.util.LoggerUtil - io异常sendWebsocketMsg
2019-09-03 11:36:07.305 [http-nio-1000-exec-6] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:36:07.306 [http-nio-1000-exec-6] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:36:07.307 [http-nio-1000-exec-6] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@335935d
2019-09-03 11:47:08.806 [http-nio-1000-exec-6] ERROR com.version.common.util.LoggerUtil - null
2019-09-03 11:47:08.807 [http-nio-1000-exec-6] ERROR com.version.common.util.LoggerUtil - io异常sendWebsocketMsg
2019-09-03 11:47:09.005 [Thread-11] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-03 11:47:16.906 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-09-03 11:47:17.027 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 13736 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-09-03 11:47:17.029 [main] INFO  com.version.Application - The following profiles are active: sever
2019-09-03 11:47:18.322 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1000 (http)
