2019-08-30 10:22:16.879 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-08-30 10:22:17.060 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 8828 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-08-30 10:22:17.062 [main] INFO  com.version.Application - The following profiles are active: sever
2019-08-30 10:22:18.909 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
2019-08-30 10:22:18.989 [main] INFO  com.version.Application - Starting Application on USER-EE0DQKM4BJ with PID 7960 (C:\myProject\net\com-version-net-core\target\classes started by Administrator in C:\myProject\net\com-version-net-core)
2019-08-30 10:22:18.990 [main] INFO  com.version.Application - The following profiles are active: client
2019-08-30 10:22:19.255 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1000 (http)
2019-08-30 10:22:19.295 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1000"]
2019-08-30 10:22:19.320 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-08-30 10:22:19.321 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-08-30 10:22:19.532 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-08-30 10:22:19.533 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2383 ms
2019-08-30 10:22:19.620 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-08-30 10:22:20.048 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-08-30 10:22:20.240 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-08-30 10:22:20.243 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-08-30 10:22:20.244 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-08-30 10:22:20.244 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:163MB
2019-08-30 10:22:20.244 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:118MB
2019-08-30 10:22:20.244 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-08-30 10:22:20.419 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1001 (http)
2019-08-30 10:22:20.441 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1001"]
2019-08-30 10:22:20.454 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-08-30 10:22:20.455 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-08-30 10:22:20.602 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-08-30 10:22:20.602 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1553 ms
2019-08-30 10:22:20.674 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-08-30 10:22:20.902 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-08-30 10:22:21.112 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-08-30 10:22:21.115 [main] INFO  com.version.common.util.LoggerUtil - ======================================== 开始启动客户端
2019-08-30 10:22:21.117 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-08-30 10:22:21.118 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:166MB
2019-08-30 10:22:21.118 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:58MB
2019-08-30 10:22:21.118 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-08-30 10:22:21.289 [main] WARN  io.netty.bootstrap.ServerBootstrap - Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x91ccc85f]'
2019-08-30 10:22:21.356 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-08-30 10:22:21.357 [main] INFO  com.version.common.util.LoggerUtil - ========================================服务器启动成功
2019-08-30 10:22:21.406 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1000"]
2019-08-30 10:22:21.438 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1000 (http) with context path ''
2019-08-30 10:22:21.444 [main] INFO  com.version.Application - Started Application in 5.411 seconds (JVM running for 6.842)
2019-08-30 10:22:21.747 [main] WARN  io.netty.bootstrap.Bootstrap - Unknown channel option 'SO_BACKLOG' for channel '[id: 0x0d6a285b]'
2019-08-30 10:22:21.767 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-08-30 10:22:21.768 [main] INFO  com.version.common.util.LoggerUtil - ========================================客户端启动成功
2019-08-30 10:22:21.771 [nioEventLoopGroup-2-1] INFO  com.version.common.util.LoggerUtil - 初始化事件监听管理器
2019-08-30 10:22:21.773 [nioEventLoopGroup-2-1] INFO  com.version.common.util.LoggerUtil - Server exceptionCaught: [id: 0x0d6a285b, L:/127.0.0.1:50782 - R:/127.0.0.1:99],cause: null
2019-08-30 10:22:21.779 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 服务器接受客户请求
2019-08-30 10:22:21.782 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 初始化本地session[id: 0x1a6062b7, L:/127.0.0.1:99 - R:/127.0.0.1:50782]
2019-08-30 10:22:21.782 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 初始化事件监听管理器
2019-08-30 10:22:21.818 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1001"]
2019-08-30 10:22:21.836 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1001 (http) with context path ''
2019-08-30 10:22:21.839 [main] INFO  com.version.Application - Started Application in 3.533 seconds (JVM running for 4.887)
2019-08-30 10:22:34.134 [http-nio-1001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-08-30 10:22:34.134 [http-nio-1001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-08-30 10:22:34.312 [http-nio-1001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 177 ms
2019-08-30 10:22:34.374 [http-nio-1001-exec-1] WARN  io.netty.bootstrap.Bootstrap - Unknown channel option 'SO_BACKLOG' for channel '[id: 0x579b757f]'
2019-08-30 10:22:34.376 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - Server exceptionCaught: [id: 0x579b757f, L:/127.0.0.1:50795 - R:/127.0.0.1:99],cause: null
2019-08-30 10:22:34.376 [http-nio-1001-exec-1] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-08-30 10:22:34.380 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - 服务器接受客户请求
2019-08-30 10:22:34.381 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - 初始化本地session[id: 0xe86d2e7e, L:/127.0.0.1:99 - R:/127.0.0.1:50795]
2019-08-30 10:22:34.728 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - Server messageReceived: [id: 0xe86d2e7e, L:/127.0.0.1:99 - R:/127.0.0.1:50795],message: {"code":201,"data":"ImNieCI=","length":13}
2019-08-30 10:22:34.728 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - Server messageReceived: [id: 0x1a6062b7, L:/127.0.0.1:99 - R:/127.0.0.1:50782],message: {"code":201,"data":"ImNieCI=","length":13}
2019-08-30 10:22:34.729 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - 服务异常: [id: 0xe86d2e7e, L:/127.0.0.1:99 - R:/127.0.0.1:50795],cause: java.util.ArrayList cannot be cast to java.lang.reflect.Method
2019-08-30 10:22:34.729 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 服务异常: [id: 0x1a6062b7, L:/127.0.0.1:99 - R:/127.0.0.1:50782],cause: java.util.ArrayList cannot be cast to java.lang.reflect.Method
2019-08-30 10:22:34.730 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 关闭链接
2019-08-30 10:22:34.730 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - 关闭链接
2019-08-30 10:22:34.733 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - 服务器连接断开   ChannelHandlerContext(SeverNettyHandler#0, [id: 0xe86d2e7e, L:/127.0.0.1:99 ! R:/127.0.0.1:50795])
2019-08-30 10:22:34.733 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 服务器连接断开   ChannelHandlerContext(SeverNettyHandler#0, [id: 0x1a6062b7, L:/127.0.0.1:99 ! R:/127.0.0.1:50782])
2019-08-30 10:22:34.734 [nioEventLoopGroup-3-2] INFO  com.version.common.util.LoggerUtil - 关闭链接
2019-08-30 10:22:34.734 [nioEventLoopGroup-3-1] INFO  com.version.common.util.LoggerUtil - 关闭链接
2019-08-30 10:55:35.387 [main] ERROR o.s.b.context.logging.LoggingApplicationListener - Cannot set level 'debug,info,error' for 'null'
